month,PfPR U5,PfPR U15,PfPR U80,Cases U5,Cases U15,Cases U80,Severe cases U5,Severe cases U15,Severe cases U80,Pop U5,Pop U15,Pop U80,PfPR_2to10,PfPR_16to80,annualeir,year,Run_Number,x_Temporary_Larval_Habitat,scale_temp_rain,scale_water_veg
12,0.051311031,0.126594237,0.241764537,0.247513555,0.603448287,0.83643657,0,0,0,147.4666667,141.1333333,116.3666667,0.110658827,0.110658827,3.296461973,1991,0,0.973690769,20,50
1,0.066374741,0.12772369,0.242285714,0.420603827,0.676865995,0.834285736,0,0,0,144.6333333,143.8,116.6666667,0.118801498,0.118801498,3.198612464,1992,0,0.973690769,20,50
2,0.07398076,0.125635104,0.229885057,0.250801653,0.337182462,0.94396551,0,0,0,145.5333333,144.3333333,116,0.116165358,0.116165358,2.227304815,1992,0,0.973690769,20,50
3,0.047281864,0.130955121,0.19554527,0.166742802,0.672036827,0.316748634,0,0,0,145.9333333,144.8333333,115.2333333,0.102601366,0.102601366,2.018743057,1992,0,0.973690769,20,50
4,0.055224565,0.11911866,0.171362852,0.167277724,0.335092962,0.629672214,0,0,0,145.4666667,145.2333333,115.9333333,0.093346862,0.093346862,1.740467656,1992,0,0.973690769,20,50
5,0.024245197,0.09953271,0.160355709,0,0.170560747,0.418818116,0,0,0,145.7333333,142.6666667,116.2,0.069454707,0.069454707,0.980346432,1992,0,0.973690769,20,50
6,0.030616943,0.075046904,0.144214162,0.168047875,0.256801128,0.42026481,0,0,0,144.8,142.1333333,115.8,0.055173445,0.055173445,0.958326092,1992,0,0.973690769,20,50
7,0.011358368,0.048676749,0.096746575,0,0.086247638,0.208333328,0,0,0,143.8,141.0666667,116.8,0.034804882,0.034804882,1.106918068,1992,0,0.973690769,20,50
8,0.012883579,0.042680019,0.10936158,0.085500114,0.174058184,0.522473529,0,0,0,142.3,139.8,116.4333333,0.031099034,0.031099034,1.140551466,1992,0,0.973690769,20,50
9,0.00857347,0.033176471,0.091927607,0,0.257647052,0.104854926,0,0,0,139.9666667,141.6666667,116.0333333,0.022478645,0.022478645,0.923062031,1992,0,0.973690769,20,50
10,0.030699667,0.049693829,0.087470449,0.521180391,0.429816283,0.431442082,0,0,0,140.0666667,141.5333333,112.8,0.047540984,0.047540984,2.288930681,1992,0,0.973690769,20,50
11,0.042876902,0.082629108,0.115886189,0.168280318,0.514084518,0.86544162,0,0,0,144.6,142,112.4666667,0.077679883,0.077679883,1.827725813,1992,0,0.973690769,20,50
12,0.045423262,0.105815062,0.169186047,0.251204409,0.60891325,0.954941846,0,0,0,145.3,139.8666667,114.6666667,0.094411765,0.094411765,2.903987354,1992,0,0.973690769,20,50
1,0.041179118,0.123307544,0.134205289,0.164266422,0.352998078,0.415126532,0,0,0,148.1333333,137.8666667,117.2333333,0.102560308,0.102560308,2.137700987,1993,0,0.973690769,20,50
2,0.039406686,0.109953984,0.134522798,0.080805846,0.441995636,0.41348061,0,0,0,150.5666667,137.6333333,117.7,0.09306435,0.09306435,1.624482456,1993,0,0.973690769,20,50
3,0.02273721,0.129892368,0.151550275,0,0.625000015,0.846131563,0,0,0,152.4666667,136.2666667,115.0333333,0.093043733,0.093043733,1.367625076,1993,0,0.973690769,20,50
4,0.023055376,0.085700173,0.16442364,0.235940538,0.180291429,0.213575184,0,0,0,154.7,134.9666667,113.9333333,0.065271477,0.065271477,1.451236403,1993,0,0.973690769,20,50
5,0.032131148,0.067887668,0.126611958,0.239344262,0.089133091,0.427901536,0,0,0,152.5,136.5,113.7333333,0.05758857,0.05758857,0.987780649,1993,0,0.973690769,20,50
6,0.030961792,0.045376921,0.132053176,0,0.178092211,0.431314617,0,0,0,151.8,136.6333333,112.8333333,0.043098427,0.043098427,0.75577222,1993,0,0.973690769,20,50
7,0.028922944,0.052592775,0.094042056,0.157565296,0.358810514,0.213200942,0,0,0,154.4333333,135.6333333,114.1333333,0.045691906,0.045691906,1.194539779,1993,0,0.973690769,20,50
8,0.030231052,0.046293954,0.082946636,0.315266669,0.092334934,0.105858468,0,0,0,154.3666667,131.7666667,114.9333333,0.042746304,0.042746304,0.978779231,1993,0,0.973690769,20,50
9,0.040251028,0.03180212,0.081779053,0.2369617,0.092125192,0.523672886,0,0,0,154.0333333,132.0666667,116.1666667,0.037317784,0.037317784,2.530163826,1993,0,0.973690769,20,50
10,0.045808124,0.049623279,0.095703125,0.157735527,0.474149138,0.509207584,0,0,0,154.2666667,128.3,119.4666667,0.052210027,0.052210027,1.868707431,1993,0,0.973690769,20,50
11,0.039838091,0.059705489,0.144660994,0.155517682,0.293172687,0.901729368,0,0,0,156.4666667,124.5,121.4333333,0.058436706,0.058436706,2.452761645,1993,0,0.973690769,20,50
12,0.051183621,0.067814855,0.18579235,0.389208794,0.19644779,0.897540964,0,0,0,156.3,123.8666667,122,0.069494585,0.069494585,2.054678786,1993,0,0.973690769,20,50
1,0.051298425,0.051268214,0.207904258,0.233077906,0.295466803,0.914277747,0,0,0,156.6,123.5333333,119.7666667,0.058328322,0.058328322,3.194386433,1994,0,0.973690769,20,50
2,0.064385027,0.081401617,0.212451145,0.46844919,0.590296492,1.120882176,0,0,0,155.8333333,123.6666667,119.4,0.078495747,0.078495747,1.843382072,1994,0,0.973690769,20,50
3,0.07778496,0.11622276,0.20291929,0.235940538,0.785579741,0.313394397,0,0,0,154.7,123.9,116.4666667,0.110202261,0.110202261,1.872530845,1994,0,0.973690769,20,50
4,0.070889894,0.133028756,0.131065089,0.471881077,0.490459539,0.323964491,0,0,0,154.7,124.0333333,112.6666667,0.120869306,0.120869306,1.153496348,1994,0,0.973690769,20,50
5,0.052620321,0.118548387,0.127229489,0.078074865,0.098118283,0.434007138,0,0,0,155.8333333,124,112.1333333,0.103153153,0.103153153,0.933660031,1994,0,0.973690769,20,50
6,0.041898247,0.095020188,0.09133627,0.078024797,0.196500674,0.214390606,0,0,0,155.9333333,123.8333333,113.5,0.083320686,0.083320686,0.712795064,1994,0,0.973690769,20,50
7,0.0174946,0.064239829,0.086236934,0,0.09769807,0.211962834,0,0,0,154.3333333,124.5333333,114.8,0.048821293,0.048821293,1.03176553,1994,0,0.973690769,20,50
8,0.009763506,0.03938265,0.064357864,0,0,0.210678205,0,0,0,153.6333333,125.2666667,115.5,0.028703153,0.028703153,0.845627996,1994,0,0.973690769,20,50
9,0.011299435,0.036649215,0.077578607,0.079313345,0.09554974,0.64354983,0,0,0,153.4,127.3333333,113.4333333,0.02833112,0.02833112,0.979333354,1994,0,0.973690769,20,50
10,0.007673756,0.03986711,0.0998228,0,0.373115271,0.431187242,0,0,0,152.0333333,130.4333333,112.8666667,0.027353412,0.027353412,1.533581138,1994,0,0.973690769,20,50
11,0.017051586,0.050155119,0.109170306,0.157565296,0.377456039,0.850072801,0,0,0,154.4333333,128.9333333,114.5,0.034572923,0.034572923,2.306511796,1994,0,0.973690769,20,50
12,0.02923849,0.082917869,0.156670404,0.238926463,0.670427717,0.920683868,0,0,0,152.7666667,127.0333333,118.9333333,0.054330126,0.054330126,2.579060029,1994,0,0.973690769,20,50
1,0.033318623,0.091027308,0.182128628,0.241615176,0.379713923,0.415480942,0,0,0,151.0666667,128.1666667,117.1333333,0.063820423,0.063820423,2.357142103,1995,0,0.973690769,20,50
2,0.043216752,0.110191412,0.18194925,0.16261974,0.472064167,0.947231837,0,0,0,149.6333333,128.8666667,115.6,0.081545695,0.081545695,1.69770224,1995,0,0.973690769,20,50
3,0.039171032,0.097201399,0.169203747,0.166249141,0.456021987,0.320550352,0,0,0,146.3666667,133.4,113.8666667,0.07809079,0.07809079,1.833556618,1995,0,0.973690769,20,50
4,0.026140793,0.088582677,0.157910537,0.083696403,0.089812994,0.547883511,0,0,0,145.3666667,135.4666667,111.0333333,0.067534346,0.067534346,1.083197556,1995,0,0.973690769,20,50
5,0.014938886,0.085154484,0.126075349,0.165233135,0.183371007,0.216552958,0,0,0,147.2666667,132.7,112.3666667,0.057841558,0.057841558,1.961218755,1995,0,0.973690769,20,50
6,0.04058876,0.074159021,0.118593564,0.40700268,0.465086661,0.652562588,0,0,0,149.4666667,130.8,111.8666667,0.062326262,0.062326262,1.677336221,1995,0,0.973690769,20,50
7,0.050941307,0.080949949,0.096194186,0.080841638,0.372829407,0.218759358,0,0,0,150.5,130.5333333,111.2333333,0.072125892,0.072125892,1.785532494,1995,0,0.973690769,20,50
8,0.073684211,0.102466311,0.092480291,0.326987684,0.742435813,0.774711959,0,0,0,148.8333333,131.1,109.9333333,0.098107715,0.098107715,2.218658752,1995,0,0.973690769,20,50
9,0.075791855,0.101237061,0.11900425,0.41289594,0.368593782,0.443230122,0,0,0,147.3333333,132.0333333,109.8,0.102687001,0.102687001,2.753584778,1995,0,0.973690769,20,50
10,0.081408644,0.094486216,0.170746269,0.417333655,0.45739349,1.198507495,0,0,0,145.7666667,133,111.6666667,0.102818753,0.102818753,3.381778751,1995,0,0.973690769,20,50
11,0.068483578,0.106902567,0.154186321,0.425110646,0.545726404,0.645636812,0,0,0,143.1,133.7666667,113.0666667,0.106201208,0.106201208,2.421918005,1995,0,0.973690769,20,50
12,0.07161066,0.110222444,0.193155452,0.253765941,0.364908785,0.635150805,0,0,0,143.8333333,133.3666667,114.9333333,0.112090868,0.112090868,3.194079785,1995,0,0.973690769,20,50
1,0.079972967,0.077134299,0.173849738,0.3289029,0.182226658,1.062900424,0,0,0,147.9666667,133.5333333,114.4666667,0.096082229,0.096082229,2.497636462,1996,0,0.973690769,20,50
2,0.083426777,0.077905812,0.197228774,0.163713843,0.457164347,0.538030677,0,0,0,148.6333333,133.0666667,113.0666667,0.096678087,0.096678087,1.762871255,1996,0,0.973690769,20,50
3,0.076576577,0.077059121,0.150915964,0.328828841,0.461091474,0.530677512,0,0,0,148,131.9333333,114.6333333,0.092545752,0.092545752,1.725597547,1996,0,0.973690769,20,50
4,0.054775917,0.063893016,0.15287187,0.082616568,0.090391286,0.430044174,0,0,0,147.2666667,134.6,113.1666667,0.070665083,0.070665083,0.993955078,1996,0,0.973690769,20,50
5,0.050890005,0.046824408,0.121860731,0.249885902,0.090909094,0.416666657,0,0,0,146.0666667,133.8333333,116.8,0.060162847,0.060162847,0.981282179,1996,0,0.973690769,20,50
6,0.039446367,0.036033797,0.123702665,0,0.090705767,0.204768583,0,0,0,144.5,134.1333333,118.8333333,0.047611873,0.047611873,1.00330804,1996,0,0.973690769,20,50
7,0.036376437,0.047324083,0.097622378,0.256981932,0.361744314,0.714685291,0,0,0,142.0333333,134.5333333,119.1666667,0.050143051,0.050143051,1.198669637,1996,0,0.973690769,20,50
8,0.038167939,0.048595849,0.118421053,0.087070614,0.089133091,0.417620122,0,0,0,139.7333333,136.5,116.5333333,0.049513837,0.049513837,1.431701354,1996,0,0.973690769,20,50
9,0.033806147,0.049055678,0.106911142,0.086288415,0.268579848,0.411847681,0,0,0,141,135.9,118.1666667,0.045276775,0.045276775,1.6510121,1996,0,0.973690769,20,50
10,0.025453688,0.066666667,0.08855472,0.086024038,0.635572165,0.304928988,0,0,0,141.4333333,134,119.7,0.052816364,0.052816364,2.668874808,1996,0,0.973690769,20,50
11,0.036410618,0.101694915,0.097923681,0.514446795,0.545862392,0.716891147,0,0,0,141.9,133.7333333,118.8,0.074040219,0.074040219,2.948154426,1996,0,0.973690769,20,50
12,0.071161923,0.122702434,0.128255391,0.340643942,0.362642825,0.919910386,0,0,0,142.8666667,134.2,119.0333333,0.107429263,0.107429263,2.550869186,1996,0,0.973690769,20,50
1,0.063198722,0.115712851,0.153250346,0.249828883,0.2748494,1.110650085,0,0,0,146.1,132.8,120.5,0.103526563,0.103526563,2.512416406,1997,0,0.973690769,20,50
2,0.060524546,0.096782178,0.192582418,0.490921319,0.451732688,0.401098907,0,0,0,148.7,134.6666667,121.3333333,0.086663673,0.086663673,1.932236232,1997,0,0.973690769,20,50
3,0.076686443,0.113524186,0.158009247,0.320808619,0.360315889,0.297797106,0,0,0,151.7,135.0666667,122.5666667,0.106471816,0.106471816,1.290751134,1997,0,0.973690769,20,50
4,0.053228621,0.094,0.132954238,0.07962478,0.182500005,0.494178161,0,0,0,152.8,133.3333333,123.1,0.081917932,0.081917932,1.059935262,1997,0,0.973690769,20,50
5,0.047568259,0.080254777,0.113017429,0.389291793,0.278980896,0.397603482,0,0,0,156.2666667,130.8333333,122.4,0.078291274,0.078291274,0.864391239,1997,0,0.973690769,20,50
6,0.056405955,0.060362694,0.072094298,0.229607888,0.094559588,0.300164469,0,0,0,158.9666667,128.6666667,121.6,0.073394495,0.073394495,1.356739953,1997,0,0.973690769,20,50
7,0.046979866,0.054981931,0.07919426,0.076552011,0.188435718,0.10071744,0,0,0,158.9333333,129.1333333,120.8,0.066544845,0.066544845,0.863810936,1997,0,0.973690769,20,50
8,0.028760119,0.038346614,0.08084989,0.077758841,0.090886451,0.402869761,0,0,0,156.4666667,133.8666667,120.8,0.043947689,0.043947689,1.716819695,1997,0,0.973690769,20,50
9,0.016523605,0.04732979,0.096450826,0,0.369526714,0.593335122,0,0,0,155.3333333,131.7,123.0333333,0.040231637,0.040231637,1.368218692,1997,0,0.973690769,20,50
10,0.023804371,0.052223888,0.10791757,0.315948933,0.36481759,0.692787416,0,0,0,154.0333333,133.4,122.9333333,0.043878166,0.043878166,2.909030541,1997,0,0.973690769,20,50
11,0.048621663,0.081107572,0.140921409,0.713045351,0.536633179,0.791327894,0.079227261,0,0,153.5666667,136.0333333,123,0.074588939,0.074588939,3.253038477,1997,0,0.973690769,20,50
12,0.089754628,0.094367228,0.185879757,0.471373245,0.178005368,1.006618887,0,0,0,154.8666667,136.7,120.8666667,0.097220158,0.097220158,3.593456552,1997,0,0.973690769,20,50
1,0.105846555,0.116435074,0.228266966,0.396652892,0.787014842,1.023555771,0,0,0,153.3666667,139.1333333,118.8666667,0.123934137,0.123934137,3.000846937,1998,0,0.973690769,20,50
2,0.081288344,0.136450839,0.22259887,0.239921115,0.700239837,0.51553674,0,0,0,152.1333333,139,118,0.126099707,0.126099707,3.542397631,1998,0,0.973690769,20,50
3,0.081457663,0.142006195,0.219280576,0.469453365,0.782701917,1.050359681,0,0,0,155.5,139.9,115.8333333,0.127254068,0.127254068,2.313552841,1998,0,0.973690769,20,50
4,0.080364716,0.142184557,0.221153846,0.464376569,0.515536711,0.744463854,0,0,0,157.2,141.6,114.4,0.131994685,0.131994685,2.159234022,1998,0,0.973690769,20,50
5,0.072727273,0.149842653,0.17787234,0.231501058,0.530137986,0.414184391,0,0,0,157.6666667,137.7,117.5,0.131007636,0.131007636,1.602318272,1998,0,0.973690769,20,50
6,0.068612828,0.100750787,0.168681473,0.388877057,0.088399127,0.307843678,0,0,0,156.4333333,137.6333333,118.5666667,0.098767266,0.098767266,1.656278241,1998,0,0.973690769,20,50
7,0.059037433,0.099271845,0.135395969,0.15614973,0.354368925,0.725234181,0,0,0,155.8333333,137.3333333,117.4333333,0.096563011,0.096563011,1.241111215,1998,0,0.973690769,20,50
8,0.055099895,0.063407551,0.104740278,0.230283916,0.353339791,0.518024415,0,0,0,158.5,137.7333333,117.4333333,0.0756029,0.0756029,2.169982405,1998,0,0.973690769,20,50
9,0.048981272,0.074757282,0.148241913,0.150236681,0.265776694,0.616033763,0,0,0,161.9666667,137.3333333,118.5,0.080697606,0.080697606,2.1667612,1998,0,0.973690769,20,50
10,0.044888798,0.091330891,0.151246061,0.223423786,0.891330913,1.045545712,0,0,0,163.3666667,136.5,116.3666667,0.084900118,0.084900118,3.697578009,1998,0,0.973690769,20,50
11,0.041354146,0.124241689,0.199821588,0.221974455,0.797136627,0.434136182,0,0,0,164.4333333,137.3666667,112.1,0.094820144,0.094820144,3.352898676,1998,0,0.973690769,20,50
12,0.052568459,0.193077874,0.211047733,0.510693587,1.263288051,1.753227234,0,0,0,166.7666667,134.8333333,111.0333333,0.137532134,0.137532134,4.164738297,1998,0,0.973690769,20,50
1,0.091556259,0.232027764,0.231762234,0.433063075,0.904809088,1.095767021,0,0,0,168.5666667,134.4666667,111.0333333,0.172129984,0.172129984,3.676849137,1999,0,0.973690769,20,50
2,0.096938776,0.19666002,0.239261948,0.501373604,0.727816522,0.993647933,0,0,0,169.8666667,133.7333333,110.2,0.16065389,0.16065389,3.054494891,1999,0,0.973690769,20,50
3,0.104533756,0.184820108,0.237150586,0.505840443,0.719566286,0.438833773,0,0,0,168.3666667,135.2666667,110.9,0.149874055,0.149874055,2.15348837,1999,0,0.973690769,20,50
4,0.097010493,0.143101343,0.212556054,0.216788761,0.623931639,0.654708534,0,0,0,168.3666667,136.5,111.5,0.126216291,0.126216291,1.474066745,1999,0,0.973690769,20,50
5,0.058185404,0.11382716,0.162242768,0,0.270370379,0.435430944,0,0,0,169,135,111.7666667,0.088793462,0.088793462,2.31102328,1999,0,0.973690769,20,50
6,0.051307646,0.121370067,0.165861027,0.364344195,0.634152375,0.771903306,0,0,0,166.9666667,134.3,110.3333333,0.09473978,0.09473978,1.628963267,1999,0,0.973690769,20,50
7,0.037417019,0.108448928,0.169456067,0.073425867,0.368221939,0.763598345,0,0,0,165.7,132.1666667,111.5333333,0.082141856,0.082141856,2.096285796,1999,0,0.973690769,20,50
8,0.040265754,0.105591613,0.164786223,0.073485002,0.364453316,0.541864596,0,0,0,165.5666667,133.5333333,112.2666667,0.079298246,0.079298246,2.694852641,1999,0,0.973690769,20,50
9,0.057421021,0.122005988,0.187022901,0.362606794,0.910678655,0.857310653,0,0,0,167.7666667,133.6,113.5333333,0.089813647,0.089813647,3.316623675,1999,0,0.973690769,20,50
10,0.073833432,0.143441575,0.24497524,0.431187227,0.933265164,1.488493994,0,0,0,169.3,130.3666667,114.4333333,0.110090447,0.110090447,4.649027751,1999,0,0.973690769,20,50
11,0.098658248,0.198110799,0.303030303,0.720205233,1.118202746,1.825536929,0,0,0,168.9333333,130.5666667,113.3,0.153922825,0.153922825,5.159817233,1999,0,0.973690769,20,50
12,0.14516129,0.208700155,0.352221891,0.944842666,0.945106149,1.63286604,0,0,0,167.4,128.7333333,111.7666667,0.18577358,0.18577358,5.739506271,1999,0,0.973690769,20,50
1,0.139161113,0.222997416,0.392741222,0.786946289,1.131782949,1.938624904,0,0,0,170.0666667,129,112.9666667,0.198850091,0.198850091,6.068614741,2000,0,0.973690769,20,50
2,0.145233901,0.240584166,0.417800118,0.428655311,1.028695911,1.187167354,0,0,0,170.3,130.1,112.7333333,0.213654844,0.213654844,4.893368856,2000,0,0.973690769,20,50
3,0.134000392,0.238802083,0.390665514,0.644496739,0.665364601,1.472198248,0,0,0,169.9,128,115.7,0.201105442,0.201105442,3.434535965,2000,0,0.973690769,20,50
4,0.114146341,0.20740934,0.351560263,0.498536579,0.666579686,1.25393647,0,0,0,170.8333333,127.7666667,116.4333333,0.178074411,0.178074411,3.159464449,2000,0,0.973690769,20,50
5,0.098012734,0.195052083,0.357163786,0.28169015,0.855468772,1.283328474,0,0,0,172.7666667,128,113.7666667,0.158431044,0.158431044,2.82305591,2000,0,0.973690769,20,50
6,0.090196828,0.239567233,0.31641791,0.418498009,1.410355456,0.980597042,0,0,0,174.4333333,129.4,111.6666667,0.180229383,0.180229383,2.526162919,2000,0,0.973690769,20,50
7,0.0661934,0.200202224,0.281381381,0.140061393,0.645854391,0.767267279,0,0,0,173.7333333,131.8666667,111,0.148593835,0.148593835,2.583716566,2000,0,0.973690769,20,50
8,0.077889447,0.189962359,0.283666766,0.564360261,0.641154319,1.416840829,0,0,0,172.4666667,132.8333333,111.6333333,0.145951036,0.145951036,3.360891095,2000,0,0.973690769,20,50
9,0.085568827,0.141436739,0.281602374,0.571764231,0.453641564,1.083086058,0,0,0,170.2333333,134.1,112.3333333,0.121293801,0.121293801,3.979825279,2000,0,0.973690769,20,50
10,0.105966873,0.157960199,0.278070175,0.509878263,0.99875626,0.96052634,0,0,0,167.0333333,134,114,0.147623587,0.147623587,4.805280896,2000,0,0.973690769,20,50
11,0.115085854,0.184758085,0.30845481,0.44766967,1.281022832,1.809037961,0,0,0,163.0666667,132.9666667,114.3333333,0.168363136,0.168363136,5.525252484,2000,0,0.973690769,20,50
12,0.125204583,0.253787879,0.342815249,1.045417368,1.198232278,2.033724383,0,0,0,162.9333333,132,113.6666667,0.203010634,0.203010634,6.92379218,2000,0,0.973690769,20,50
1,0.113696136,0.280736685,0.376100998,0.369208977,1.090094537,1.285965979,0,0,0,164.7666667,133.9333333,113.5333333,0.217427386,0.217427386,5.659031266,2001,0,0.973690769,20,50
2,0.106038895,0.277888446,0.397093023,0.29887411,1.181523867,1.803779043,0,0,0,162.8333333,133.8666667,114.6666667,0.211746737,0.211746737,4.325454277,2001,0,0.973690769,20,50
3,0.084724799,0.236928517,0.375512595,0.677179992,0.829754971,1.176039807,0,0,0,161.7,131.9666667,113.8,0.177868391,0.177868391,3.954292854,2001,0,0.973690769,20,50
4,0.091354997,0.237738771,0.330523256,0.223789081,0.753742874,1.061046496,0,0,0,163.1,129.1333333,114.6666667,0.178860634,0.178860634,3.025716974,2001,0,0.973690769,20,50
5,0.109926169,0.17075058,0.322291853,0.823420815,0.282434866,1.089227125,0,0,0,162.5333333,129.2333333,111.7,0.146664786,0.146664786,3.006665877,2001,0,0.973690769,20,50
6,0.085441725,0.18071066,0.271519178,0.075694732,0.648477167,0.661431581,0,0,0,160.7333333,131.3333333,110.3666667,0.141979617,0.141979617,3.136935825,2001,0,0.973690769,20,50
7,0.07869124,0.177378543,0.277442702,0.377925038,0.831224687,1.320868492,0,0,0,160.9666667,131.7333333,110.5333333,0.139376218,0.139376218,2.513112489,2001,0,0.973690769,20,50
8,0.067085954,0.16975387,0.245037037,0.153039828,0.833544798,0.757037051,0,0,0,159,131.3666667,112.5,0.136809644,0.136809644,3.499444174,2001,0,0.973690769,20,50
